SMILES,FIA
COc1c(N)c(N(C)C)cc2c1OB1Oc3c(cc(N(C)C)c(N)c3OC)N12,337.6750370840047
COc1c(N)ccc2c1OB1Oc3c(ccc(N)c3OC)N12,342.2632374542342
COc1c(N)c(C#N)cc2c1OB1Oc3c(cc(C#N)c(N)c3OC)N12,416.9700865635211
COc1c(N)c(C(C)(C)C)cc2c1OB1Oc3c(cc(C(C)(C)C)c(N)c3OC)N12,347.5004252860394
COc1c(N)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(N)c3OC)N12,388.8737873007872
COc1c(N)c([N+](=O)[O-])cc2c1OB1Oc3c(cc([N+](=O)[O-])c(N)c3OC)N12,422.48524816228854
CN(C)c1c(N)c(N)cc2c1OB1Oc3c(cc(N)c(N)c3N(C)C)N12,306.7514680922076
CN(C)c1c(N)c(O)cc2c1OB1Oc3c(cc(O)c(N)c3N(C)C)N12,318.4925630023407
CN(C)c1c(N)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(N)c3N(C)C)N12,361.61148831172557
CN(C)c1c(N)c(F)cc2c1OB1Oc3c(cc(F)c(N)c3N(C)C)N12,343.94350587299374
CN(C)c1c(N)c(Br)cc2c1OB1Oc3c(cc(Br)c(N)c3N(C)C)N12,364.2591254857136
Cc1cc2c(c(N(C)C)c1N)OB1Oc3c(cc(C)c(N)c3N(C)C)N12,327.8267973691168
COc1cc2c(c(N(C)C)c1N)OB1Oc3c(cc(OC)c(N)c3N(C)C)N12,325.339418025453
CN(C)c1cc2c(c(N(C)C)c1N)OB1Oc3c(cc(N(C)C)c(N)c3N(C)C)N12,326.2026996450624
CN(C)c1c(N)ccc2c1OB1Oc3c(ccc(N)c3N(C)C)N12,328.61849075453574
CN(C)c1c(N)c(C#N)cc2c1OB1Oc3c(cc(C#N)c(N)c3N(C)C)N12,400.91748355046485
CN(C)c1c(N)c(C(C)(C)C)cc2c1OB1Oc3c(cc(C(C)(C)C)c(N)c3N(C)C)N12,336.39145712329525
CN(C)c1c(N)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(N)c3N(C)C)N12,374.27685458886606
CN(C)c1c(N)c([N+](=O)[O-])cc2c1OB1Oc3c(cc([N+](=O)[O-])c(N)c3N(C)C)N12,406.75198434929024
Nc1cc2c(cc1N)N1B(O2)Oc2cc(N)c(N)cc21,308.31128153646466
Nc1cc2c(cc1O)N1B(O2)Oc2cc(N)c(O)cc21,323.71928264535643
Nc1cc2c(cc1Cl)N1B(O2)Oc2cc(N)c(Cl)cc21,365.42012989001904
Nc1cc2c(cc1F)N1B(O2)Oc2cc(N)c(F)cc21,347.59213837864786
Nc1cc2c(cc1Br)N1B(O2)Oc2cc(N)c(Br)cc21,364.17077590296253
Cc1cc2c(cc1N)OB1Oc3cc(N)c(C)cc3N12,321.92731619662186
COc1cc2c(cc1N)OB1Oc3cc(N)c(OC)cc3N12,327.894528629778
CN(C)c1cc2c(cc1N)OB1Oc3cc(N)c(N(C)C)cc3N12,326.26907266914935
Nc1ccc2c(c1)OB1Oc3cc(N)ccc3N12,327.498171079215
N#Cc1cc2c(cc1N)OB1Oc3cc(N)c(C#N)cc3N12,406.04011632986743
CC(C)(C)c1cc2c(cc1N)OB1Oc3cc(N)c(C(C)(C)C)cc3N12,330.1591451322558
