SMILES,FIA,group,HIA,reorg_nrj,GEI
N#Cc1c(N)c(O)cc2c1OB1Oc3c(cc(O)c(N)c3C#N)N12,416.4074212452397,ONO,421.6142263999209,179.28892800046015,2.3410651263604576
N#Cc1c(N)cc2c(c1Cl)OB1Oc3c(cc(N)c(C#N)c3Cl)N12,421.9299508761615,ONO,427.0831184005365,186.75867600018137,3.0024148504018062
N#Cc1c(N)cc2c(c1O)OB1Oc3c(cc(N)c(C#N)c3O)N12,392.2568364208564,ONO,397.69820440001786,184.5109240000511,2.441181459765187
N#Cc1c(O)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(O)c3C#N)N12,472.8539164606482,ONO,477.51248440053314,,3.168130953831748
N#Cc1c([N+](=O)[O-])cc2c(c1Br)OB1Oc3c(cc([N+](=O)[O-])c(C#N)c3Br)N12,521.3218316286802,ONO,,,5.101816522002965
N#Cc1c([N+](=O)[O-])cc2c(c1C#N)OB1Oc3c(cc([N+](=O)[O-])c(C#N)c3C#N)N12,564.1994530027732,ONO,,,5.9719492858145165
N#Cc1c([N+](=O)[O-])ccc2c1OB1Oc3c(ccc([N+](=O)[O-])c3C#N)N12,499.323789395392,ONO,,,5.247378547265098
N#Cc1cc(Br)c2c(c1)N1B(O2)Oc2c(Br)cc(C#N)cc21,458.4867855384946,ONO,463.2848943956196,187.37609799900383,2.9703186128865022
N#Cc1cc(F)cc2c1OB1Oc3c(C#N)cc(F)cc3N12,442.9660623427481,ONO,,,3.2298431848070703
N#Cc1cc(O)cc2c1OB1Oc3c(C#N)cc(O)cc3N12,420.64077776670456,ONO,425.806466399692,186.40627200024937,2.8339721748841478
N#Cc1cc2c(c(Br)c1F)OB1Oc3c(cc(C#N)c(F)c3Br)N12,478.9569966942072,ONO,,,3.215428622329396
N#Cc1cc2c(c(Cl)c1Br)OB1Oc3c(cc(C#N)c(Br)c3Cl)N12,480.2226453237236,ONO,,,3.206645039029391
N#Cc1cc2c(c(F)c1C(F)(F)F)OB1Oc3c(cc(C#N)c(C(F)(F)F)c3F)N12,491.785715771839,ONO,496.26040840055794,,3.7856391656316006
N#Cc1cc2c(c(N)c1N)OB1Oc3c(cc(C#N)c(N)c3N)N12,404.22651808615774,ONO,,,1.8064262974292205
N#Cc1cc2c(cc1Br)N1B(O2)Oc2cc(C#N)c(Br)cc21,449.6061361320317,ONO,,,3.4736986429196755
N#Cc1ccc2c(c1)N1B(O2)Oc2ccc(C#N)cc21,423.73984731547534,ONO,,,2.5577149250818567
N#Cc1ccc2c(c1O)OB1Oc3c(ccc(C#N)c3O)N12,420.4128843499348,ONO,,,2.883975531393666
N#Cc1cccc2c1OB1Oc3c(C#N)cccc3N12,422.3564082477242,ONO,,,2.76087544259847
Nc1c(Br)c(Br)cc2c1OB1Oc3c(cc(Br)c(Br)c3N)N12,396.2897359989584,ONO,401.6919343955815,185.4650200031756,1.7683265435832254
Nc1c(Br)cc2c(c1C(F)(F)F)OB1Oc3c(cc(Br)c(N)c3C(F)(F)F)N12,419.0511686690152,ONO,,,1.809623154194028
Nc1c(F)c([N+](=O)[O-])cc2c1OB1Oc3c(cc([N+](=O)[O-])c(F)c3N)N12,442.065909598954,ONO,,,3.197423962778298
Nc1c(O)cc2c(c1F)OB1Oc3c(cc(O)c(N)c3F)N12,347.6415277356282,ONO,353.5162224005908,,1.2550774348358933
Nc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])OB1Oc3c(cc([N+](=O)[O-])c(N)c3[N+](=O)[O-])N12,499.0737892668694,ONO,,,4.533845085532708
Nc1cc(Cl)cc2c1OB1Oc3c(N)cc(Cl)cc3N12,364.67228111997247,ONO,,,1.5302156716391984
Nc1cc(F)cc2c1OB1Oc3c(N)cc(F)cc3N12,347.88325753994286,ONO,,,1.4054144855675703
Nc1cc([N+](=O)[O-])cc2c1OB1Oc3c(N)cc([N+](=O)[O-])cc3N12,420.3043986819685,ONO,425.4733544001356,189.84308199983388,3.0681183038005893
Nc1cc2c(c(C(F)(F)F)c1F)OB1Oc3c(cc(N)c(F)c3C(F)(F)F)N12,393.2496693218127,ONO,,,1.9660666798079995
Nc1cc2c(c(Cl)c1C(F)(F)F)OB1Oc3c(cc(N)c(C(F)(F)F)c3Cl)N12,398.15158321522176,ONO,,,2.3346352707009106
Nc1cc2c(c(F)c1C(F)(F)F)OB1Oc3c(cc(N)c(C(F)(F)F)c3F)N12,384.6777787376195,ONO,390.1927583999932,,2.139806940931661
Nc1cc2c(c(N)c1F)OB1Oc3c(cc(N)c(F)c3N)N12,331.0223477659747,ONO,,,0.9989116547889736
Nc1cc2c(c(N)c1[N+](=O)[O-])OB1Oc3c(cc(N)c([N+](=O)[O-])c3N)N12,385.2290287595242,ONO,,,2.915622064523786
Nc1cc2c(c(O)c1N)OB1Oc3c(cc(N)c(N)c3O)N12,336.0932651069015,ONO,,,0.8299317431828497
Nc1cc2c(c([N+](=O)[O-])c1C(F)(F)F)OB1Oc3c(cc(N)c(C(F)(F)F)c3[N+](=O)[O-])N12,447.0690102716908,ONO,451.97801440022886,,3.2903887745228686
Nc1cc2c(cc1C(F)(F)F)N1B(O2)Oc2cc(N)c(C(F)(F)F)cc21,379.1614715429023,ONO,,,1.422192712487168
Nc1cc2c(cc1Cl)OB1Oc3cc(Cl)c(N)cc3N12,355.0081036873162,ONO,360.8112504007295,182.63062999967588,1.580434589188109
Nc1ccc2c(c1)N1B(O2)Oc2ccc(N)cc21,316.15976395457983,ONO,,,1.228575439390857
Nc1ccc2c(c1)OB1Oc3cc(N)ccc3N12,324.53554017469287,ONO,,,0.9094404386977633
Nc1ccc2c(c1Cl)OB1Oc3c(ccc(N)c3Cl)N12,362.2638310212642,ONO,,,1.1620083123369331
Nc1ccc2c(c1F)OB1Oc3c(ccc(N)c3F)N12,349.51568854413927,ONO,,,1.022554131031267
Nc1ccc2c(c1O)OB1Oc3c(ccc(N)c3O)N12,332.13544695451856,ONO,,,0.9982417053756456
Nc1cccc2c1OB1Oc3c(N)cccc3N12,327.40731754433364,ONO,,,1.1248105569006912
O=[N+]([O-])c1c(Br)c(F)cc2c1OB1Oc3c(cc(F)c(Br)c3[N+](=O)[O-])N12,470.7414127402008,ONO,,,3.7515719806721246
O=[N+]([O-])c1c(Cl)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(Cl)c3[N+](=O)[O-])N12,482.7018789034337,ONO,,,3.794156827152304
O=[N+]([O-])c1c(Cl)cc2c(c1Br)OB1Oc3c(cc(Cl)c([N+](=O)[O-])c3Br)N12,476.5952279865742,ONO,481.2174583971501,186.76938799981144,3.712787447407932
O=[N+]([O-])c1c(F)cc2c(c1C(F)(F)F)OB1Oc3c(cc(F)c([N+](=O)[O-])c3C(F)(F)F)N12,487.329716832377,ONO,,,4.350242038779422
O=[N+]([O-])c1c(O)cc2c(c1Br)OB1Oc3c(cc(O)c([N+](=O)[O-])c3Br)N12,446.6690415740013,ONO,,,3.387457494014358
O=[N+]([O-])c1c2c(cc(Cl)c1C(F)(F)F)N1B(O2)Oc2c1cc(Cl)c(C(F)(F)F)c2[N+](=O)[O-],496.4820267446339,ONO,500.9111064011231,,3.952117725867874
O=[N+]([O-])c1cc(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)cc3[N+](=O)[O-])N12,483.25992897246033,ONO,487.81742840074,,4.203466251389578
O=[N+]([O-])c1cc2c(c(C(F)(F)F)c1)OB1Oc3c(cc([N+](=O)[O-])cc3C(F)(F)F)N12,484.071024749428,ONO,488.6206464013085,,4.159459575020925
O=[N+]([O-])c1cc2c(c(Cl)c1Cl)OB1Oc3c(cc([N+](=O)[O-])c(Cl)c3Cl)N12,486.2161371782422,ONO,,,3.820616385499626
O=[N+]([O-])c1cc2c(c(F)c1Br)OB1Oc3c(cc([N+](=O)[O-])c(Br)c3F)N12,478.9567866548896,ONO,483.55608040094376,,3.791661212950337
O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1[N+](=O)[O-])OB1Oc3c(cc([N+](=O)[O-])c([N+](=O)[O-])c3[N+](=O)[O-])N12,571.8716634325683,ONO,,,5.720276284417407
O=[N+]([O-])c1cc2c(cc1Br)OB1Oc3cc(Br)c([N+](=O)[O-])cc3N12,462.8486602976918,ONO,467.6044043973088,188.5219699999652,3.511372852811079
O=[N+]([O-])c1cc2c(cc1O)N1B(O2)Oc2cc([N+](=O)[O-])c(O)cc21,430.7390028918162,ONO,,,4.290892667620282
O=[N+]([O-])c1ccc2c(c1)OB1Oc3cc([N+](=O)[O-])ccc3N12,429.78928070515394,ONO,,,3.9239638604627167
O=[N+]([O-])c1cccc2c1OB1Oc3c(cccc3[N+](=O)[O-])N12,431.1391291217879,ONO,,,3.468255622930887
Oc1c(Br)cc2c(c1F)OB1Oc3c(cc(Br)c(O)c3F)N12,403.2549517415464,ONO,,,1.6658134083538358
Oc1c(Cl)c(Br)cc2c1OB1Oc3c(cc(Br)c(Cl)c3O)N12,415.1209786571562,ONO,420.34027840197086,181.26406999981555,2.0640072300892016
Oc1c(Cl)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(Cl)c3O)N12,429.66837642062455,ONO,,,2.0720686310296137
Oc1c(F)c(F)cc2c1OB1Oc3c(cc(F)c(F)c3O)N12,404.78028858918697,ONO,,,1.7175451605814982
Oc1c(F)cc2c(c1Br)OB1Oc3c(cc(F)c(O)c3Br)N12,396.8241828233004,ONO,,,1.751147311304424
Oc1c(F)cc2c(c1O)OB1Oc3c(cc(F)c(O)c3O)N12,382.8050094442442,ONO,,,1.291379779660696
Oc1cc(Br)c2c(c1)N1B(O2)Oc2c(Br)cc(O)cc21,371.5334745384753,ONO,,,1.8515487833574864
Oc1cc(Cl)c2c(c1)N1B(O2)Oc2c(Cl)cc(O)cc21,372.821965014562,ONO,378.4520944003016,183.70515800020257,1.8701905264002416
Oc1cc(Cl)cc2c1OB1Oc3c(O)cc(Cl)cc3N12,371.3928002361208,ONO,,,1.8289600459963853
Oc1cc2c(c(Cl)c1O)OB1Oc3c(cc(O)c(O)c3Cl)N12,368.4901784900576,ONO,374.16238040011376,192.10573200025465,1.4631416493678746
Oc1cc2c(c(O)c1C(F)(F)F)OB1Oc3c(cc(O)c(C(F)(F)F)c3O)N12,395.2522170878947,ONO,,,2.097644839547684
Oc1cc2c(c(O)c1F)OB1Oc3c(cc(O)c(F)c3O)N12,375.9978488218039,ONO,381.59713239967823,,1.436452712126618
Oc1cc2c(cc1C(F)(F)F)OB1Oc3cc(C(F)(F)F)c(O)cc3N12,374.65548307914287,ONO,,,2.2653940159051684
Oc1cc2c(cc1Cl)N1B(O2)Oc2cc(O)c(Cl)cc21,378.4557108338922,ONO,,,1.5514322599516877
Oc1cc2c(cc1Cl)OB1Oc3cc(Cl)c(O)cc3N12,358.92261946573853,ONO,364.68774639908224,196.30753999986155,1.829186103104412
Oc1ccc2c(c1)N1B(O2)Oc2ccc(O)cc21,331.10349935106933,ONO,,,1.4366710061606789
Oc1ccc2c(c1)OB1Oc3cc(O)ccc3N12,340.49760207906365,ONO,,,1.1366707994240135
Oc1cccc2c1OB1Oc3c(O)cccc3N12,370.9847870031372,ONO,,,1.3408351137204857
c1ccc2c(c1)OB1Oc3ccccc3N12,335.03981728293,ONO,341.0421088002622,180.68374220006265,1.420107489507594
Brc1cc(Br)cc(B(c2cc(Br)cc(Br)c2)c2cc(Br)cc(Br)c2)c1,432.4827813655138,triarylboranes,,,4.18117777155086
Brc1ccc(B(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,374.4726432450116,triarylboranes,,,3.4334717858807786
CC(C)(C)c1c(C#N)c(C#N)c(B(c2c(C#N)c(C#N)c(C(C)(C)C)c(C#N)c2C#N)c2c(C#N)c(C#N)c(C(C)(C)C)c(C#N)c2C#N)c(C#N)c1C#N,566.4394510090351,triarylboranes,,,7.376128564020659
CC(C)(C)c1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(C(C)(C)C)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(C(C)(C)C)c(C(F)(F)F)c2)cc1C(F)(F)F,431.7189445849508,triarylboranes,,,4.290286461311451
CC(C)(C)c1c(N)c(C(C)(C)C)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(C(C)(C)C)c(N)c(C(C)(C)C)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(C(C)(C)C)c(N)c(C(C)(C)C)c2[N+](=O)[O-])c1[N+](=O)[O-],314.9013827126473,triarylboranes,,,2.894494715981763
CC(C)(C)c1c(N)cc(B(c2cc(N)c(C(C)(C)C)c(N)c2)c2cc(N)c(C(C)(C)C)c(N)c2)cc1N,314.5743241524324,triarylboranes,,,2.068818760598358
CC(C)(C)c1cc(B(c2cc(C(C)(C)C)c(Cl)c(C(C)(C)C)c2)c2cc(C(C)(C)C)c(Cl)c(C(C)(C)C)c2)cc(C(C)(C)C)c1Cl,363.39985870197415,triarylboranes,,,3.03711805231028
CC(C)(C)c1cc(B(c2cc(C(C)(C)C)c(N)c(C(C)(C)C)c2)c2cc(C(C)(C)C)c(N)c(C(C)(C)C)c2)cc(C(C)(C)C)c1N,280.01326346583664,triarylboranes,,,1.6887897746557057
CC(C)(C)c1cc(B(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,320.07981428783387,triarylboranes,,,2.508769399057831
CC(C)(C)c1ccc(B(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)cc1,314.8481113128364,triarylboranes,,,2.557167627100382
CN(C)c1c(C#N)cc(B(c2cc(C#N)c(N(C)C)c(C#N)c2)c2cc(C#N)c(N(C)C)c(C#N)c2)cc1C#N,440.5237432932481,triarylboranes,,,3.940918029330886
CN(C)c1c(C(C)(C)C)cc(B(c2cc(C(C)(C)C)c(N(C)C)c(C(C)(C)C)c2)c2cc(C(C)(C)C)c(N(C)C)c(C(C)(C)C)c2)cc1C(C)(C)C,339.0373960118741,triarylboranes,,,2.3282321505650616
CN(C)c1c(C(F)(F)F)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(C(F)(F)F)c(N(C)C)c(C(F)(F)F)c2C(F)(F)F)c2c(C(F)(F)F)c(C(F)(F)F)c(N(C)C)c(C(F)(F)F)c2C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,356.957406308502,triarylboranes,,,4.161397065487293
CN(C)c1c(Cl)cc(B(c2cc(Cl)c(N(C)C)c(Cl)c2)c2cc(Cl)c(N(C)C)c(Cl)c2)cc1Cl,407.28806135989726,triarylboranes,,,3.2160966607121977
CN(C)c1c(F)cc(B(c2cc(F)c(N(C)C)c(F)c2)c2cc(F)c(N(C)C)c(F)c2)cc1F,365.9036932243034,triarylboranes,,,2.857906033992774
CN(C)c1c(N)c(B(c2c(N)c(N(C)C)c(F)c(N(C)C)c2N)c2c(N)c(N(C)C)c(F)c(N(C)C)c2N)c(N)c(N(C)C)c1F,333.19536926131696,triarylboranes,,,1.8890814860047065
CN(C)c1c(N)cc(B(c2cc(N)c(N(C)C)c(N)c2)c2cc(N)c(N(C)C)c(N)c2)cc1N,288.136508573778,triarylboranes,,,1.7972064593264234
CN(C)c1c(O)cc(B(c2cc(O)c(N(C)C)c(O)c2)c2cc(O)c(N(C)C)c(O)c2)cc1O,341.1441761367023,triarylboranes,,,2.357689800796208
CN(C)c1c([N+](=O)[O-])cc(B(c2cc([N+](=O)[O-])c(N(C)C)c([N+](=O)[O-])c2)c2cc([N+](=O)[O-])c(N(C)C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],478.5001596612856,triarylboranes,,,4.26297451563412
CN(C)c1cc(B(c2cc(N(C)C)c(Br)c(N(C)C)c2)c2cc(N(C)C)c(Br)c(N(C)C)c2)cc(N(C)C)c1Br,384.1607914939523,triarylboranes,,,2.910579137085951
CN(C)c1cc(B(c2cc(N(C)C)c(C(F)(F)F)c(N(C)C)c2)c2cc(N(C)C)c(C(F)(F)F)c(N(C)C)c2)cc(N(C)C)c1C(F)(F)F,419.2040778025985,triarylboranes,,,3.2347405651450005
CN(C)c1cc(B(c2cc(N(C)C)c(N(C)C)c(N(C)C)c2)c2cc(N(C)C)c(N(C)C)c(N(C)C)c2)cc(N(C)C)c1N(C)C,308.82332349475473,triarylboranes,,,1.9392562043224864
CN(C)c1cc(B(c2cc(N(C)C)c(O)c(N(C)C)c2)c2cc(N(C)C)c(O)c(N(C)C)c2)cc(N(C)C)c1O,264.2020549252629,triarylboranes,,,1.951793407441185
CN(C)c1cc(B(c2cc(N(C)C)c([N+](=O)[O-])c(N(C)C)c2)c2cc(N(C)C)c([N+](=O)[O-])c(N(C)C)c2)cc(N(C)C)c1[N+](=O)[O-],413.3236662391573,triarylboranes,,,3.684469396185768
CN(C)c1cc(B(c2cc(N(C)C)cc(N(C)C)c2)c2cc(N(C)C)cc(N(C)C)c2)cc(N(C)C)c1,291.80829685833305,triarylboranes,,,1.7063210847873032
CN(C)c1cc(C(F)(F)F)c(B(c2c(C(F)(F)F)cc(N(C)C)cc2C(F)(F)F)c2c(C(F)(F)F)cc(N(C)C)cc2C(F)(F)F)c(C(F)(F)F)c1,287.1782272551209,triarylboranes,,,2.391428452783045
CN(C)c1ccc(B(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,273.30132973380387,triarylboranes,,,1.550469512274743
COc1c(B(c2c(OC)c(C(C)(C)C)c(C)c(C(C)(C)C)c2OC)c2c(OC)c(C(C)(C)C)c(C)c(C(C)(C)C)c2OC)c(OC)c(C(C)(C)C)c(C)c1C(C)(C)C,237.0565620232373,triarylboranes,,,1.8332108560038076
COc1c(B(c2c(OC)c(N(C)C)c(C)c(N(C)C)c2OC)c2c(OC)c(N(C)C)c(C)c(N(C)C)c2OC)c(OC)c(N(C)C)c(C)c1N(C)C,297.86545709427446,triarylboranes,,,1.5860939933226996
COc1c(Br)c(C)c(Br)c(OC)c1B(c1c(OC)c(Br)c(C)c(Br)c1OC)c1c(OC)c(Br)c(C)c(Br)c1OC,341.7767378985882,triarylboranes,,,3.396353366218783
COc1c(Br)c(Cl)c(B(c2c(Cl)c(Br)c(OC)c(Br)c2Cl)c2c(Cl)c(Br)c(OC)c(Br)c2Cl)c(Cl)c1Br,396.599545031786,triarylboranes,,,3.96749484943474
COc1c(Br)cc(B(c2cc(Br)c(OC)c(Br)c2)c2cc(Br)c(OC)c(Br)c2)cc1Br,418.622765801847,triarylboranes,,,3.846647012045112
COc1c(C#N)c(C)c(C#N)c(OC)c1B(c1c(OC)c(C#N)c(C)c(C#N)c1OC)c1c(OC)c(C#N)c(C)c(C#N)c1OC,460.68075852748007,triarylboranes,,,4.145569317827491
COc1c(C#N)cc(B(c2cc(C#N)c(OC)c(C#N)c2)c2cc(C#N)c(OC)c(C#N)c2)cc1C#N,486.401970082894,triarylboranes,,,4.901416488899815
COc1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(OC)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(OC)c(C(F)(F)F)c2)cc1C(F)(F)F,437.48000090941787,triarylboranes,,,4.330221178137448
COc1c(C)c(OC)c(C)c(B(c2c(C)c(OC)c(C)c(OC)c2C)c2c(C)c(OC)c(C)c(OC)c2C)c1C,297.0874426206574,triarylboranes,,,2.627409705986491
COc1c(C)c(OC)c(OC)c(B(c2c(OC)c(OC)c(C)c(OC)c2OC)c2c(OC)c(OC)c(C)c(OC)c2OC)c1OC,326.9385922458023,triarylboranes,,,2.0252688845396496
COc1c(C)cc(B(c2cc(C)c(OC)c(C)c2)c2cc(C)c(OC)c(C)c2)cc1C,310.8448011185974,triarylboranes,,,2.390719853901328
COc1c(Cl)c(C)c(Cl)c(OC)c1B(c1c(OC)c(Cl)c(C)c(Cl)c1OC)c1c(OC)c(Cl)c(C)c(Cl)c1OC,368.2683762311936,triarylboranes,,,3.030878310186207
COc1c(Cl)c(OC)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(OC)c(Cl)c(OC)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(OC)c(Cl)c(OC)c2[N+](=O)[O-])c1[N+](=O)[O-],420.8916705660522,triarylboranes,,,6.208662059364845
COc1c(Cl)cc(B(c2cc(Cl)c(OC)c(Cl)c2)c2cc(Cl)c(OC)c(Cl)c2)cc1Cl,416.9773123171181,triarylboranes,,,3.892070179494429
COc1c(F)c(C)c(F)c(OC)c1B(c1c(OC)c(F)c(C)c(F)c1OC)c1c(OC)c(F)c(C)c(F)c1OC,350.940311207436,triarylboranes,,,2.7404422513163667
COc1c(F)cc(B(c2cc(F)c(OC)c(F)c2)c2cc(F)c(OC)c(F)c2)cc1F,386.756360991858,triarylboranes,,,3.245537026515448
COc1c(N(C)C)cc(B(c2cc(N(C)C)c(OC)c(N(C)C)c2)c2cc(N(C)C)c(OC)c(N(C)C)c2)cc1N(C)C,316.21996142249554,triarylboranes,,,2.1188908238520767
COc1c(N)c(C)c(N)c(OC)c1B(c1c(OC)c(N)c(C)c(N)c1OC)c1c(OC)c(N)c(C)c(N)c1OC,277.1437230221927,triarylboranes,,,1.4692208810887188
COc1c(N)c(OC)c(F)c(B(c2c(F)c(OC)c(N)c(OC)c2F)c2c(F)c(OC)c(N)c(OC)c2F)c1F,330.4323453614488,triarylboranes,,,2.334691970124182
COc1c(N)cc(B(c2cc(N)c(OC)c(N)c2)c2cc(N)c(OC)c(N)c2)cc1N,284.1687476513908,triarylboranes,,,1.8729420285396383
COc1c(O)c(C)c(O)c(OC)c1B(c1c(OC)c(O)c(C)c(O)c1OC)c1c(OC)c(O)c(C)c(O)c1OC,294.07139926496893,triarylboranes,,,2.219421533004071
COc1cc(B(c2cc(OC)c(Br)c(OC)c2)c2cc(OC)c(Br)c(OC)c2)cc(OC)c1Br,384.2766023091972,triarylboranes,,,3.325220104860142
COc1cc(B(c2cc(OC)c(C(C)(C)C)c(OC)c2)c2cc(OC)c(C(C)(C)C)c(OC)c2)cc(OC)c1C(C)(C)C,353.6278782328591,triarylboranes,,,2.692190677718793
COc1cc(B(c2cc(OC)c(C(F)(F)F)c(OC)c2)c2cc(OC)c(C(F)(F)F)c(OC)c2)cc(OC)c1C(F)(F)F,425.7084132339805,triarylboranes,,,3.982580066607337
COc1cc(B(c2cc(OC)c(Cl)c(OC)c2)c2cc(OC)c(Cl)c(OC)c2)cc(OC)c1Cl,376.19623161666095,triarylboranes,,,3.3321603969142117
COc1cc(B(c2cc(OC)c(N)c(OC)c2)c2cc(OC)c(N)c(OC)c2)cc(OC)c1N,295.25098399538547,triarylboranes,,,1.8687328106567684
COc1cc(B(c2cc(OC)c(OC)c(OC)c2)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,342.76334836613387,triarylboranes,,,2.4951560610575703
COc1cc(C)cc(OC)c1B(c1c(OC)cc(C)cc1OC)c1c(OC)cc(C)cc1OC,281.45718355476856,triarylboranes,,,1.739981311222389
COc1cc(Cl)c(B(c2c(Cl)cc(OC)cc2Cl)c2c(Cl)cc(OC)cc2Cl)c(Cl)c1,318.03972186520696,triarylboranes,,,2.849003639738544
COc1cc(OC)cc(B(c2cc(OC)cc(OC)c2)c2cc(OC)cc(OC)c2)c1,316.8409709855914,triarylboranes,,,2.2613137608995606
COc1ccc(B(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,290.14861316233873,triarylboranes,,,2.1834331108502703
Cc1c(B(c2c(C)c(C(C)(C)C)c(C)c(C(C)(C)C)c2C)c2c(C)c(C(C)(C)C)c(C)c(C(C)(C)C)c2C)c(C)c(C(C)(C)C)c(C)c1C(C)(C)C,260.100577278994,triarylboranes,,,2.191867736676723
Cc1c(B(c2c(C)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C)c2c(C)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C)c(C)c(C(F)(F)F)c(C)c1C(F)(F)F,388.7418167516589,triarylboranes,,,4.004490778980211
Cc1c(B(c2c(C)c(N(C)C)c(C)c(N(C)C)c2C)c2c(C)c(N(C)C)c(C)c(N(C)C)c2C)c(C)c(N(C)C)c(C)c1N(C)C,293.08174322079867,triarylboranes,,,1.9561994295263736
Cc1c(B(c2c(C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2C)c2c(C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2C)c(C)c([N+](=O)[O-])c(C)c1[N+](=O)[O-],472.1617558421567,triarylboranes,,,5.334676663185075
Cc1c(Br)c(C#N)c(B(c2c(C#N)c(Br)c(C)c(Br)c2C#N)c2c(C#N)c(Br)c(C)c(Br)c2C#N)c(C#N)c1Br,491.5670378655195,triarylboranes,,,5.75055988752644
Cc1c(Br)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(Br)c(C)c(Br)c2C(F)(F)F)c2c(C(F)(F)F)c(Br)c(C)c(Br)c2C(F)(F)F)c(C(F)(F)F)c1Br,382.15325528383255,triarylboranes,,,4.255693975033028
Cc1c(Br)c(C)c(B(c2c(C)c(Br)c(C)c(Br)c2C)c2c(C)c(Br)c(C)c(Br)c2C)c(C)c1Br,373.4515599608421,triarylboranes,,,3.3056961445883166
Cc1c(Br)c(Cl)c(B(c2c(Cl)c(Br)c(C)c(Br)c2Cl)c2c(Cl)c(Br)c(C)c(Br)c2Cl)c(Cl)c1Br,388.561838708818,triarylboranes,,,3.876907482060159
Cc1c(Br)c(F)c(B(c2c(F)c(Br)c(C)c(Br)c2F)c2c(F)c(Br)c(C)c(Br)c2F)c(F)c1Br,425.3618997260928,triarylboranes,,,4.353542444854476
Cc1c(Br)c(N(C)C)c(B(c2c(N(C)C)c(Br)c(C)c(Br)c2N(C)C)c2c(N(C)C)c(Br)c(C)c(Br)c2N(C)C)c(N(C)C)c1Br,276.6611823439598,triarylboranes,,,2.1794521084686767
Cc1c(Br)c(N)c(B(c2c(N)c(Br)c(C)c(Br)c2N)c2c(N)c(Br)c(C)c(Br)c2N)c(N)c1Br,371.65965607762337,triarylboranes,,,2.8446434698875653
Cc1c(Br)c(O)c(B(c2c(O)c(Br)c(C)c(Br)c2O)c2c(O)c(Br)c(C)c(Br)c2O)c(O)c1Br,402.43892001360655,triarylboranes,,,3.067314687213272
Cc1c(Br)c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(Br)c(C)c(Br)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(Br)c(C)c(Br)c2[N+](=O)[O-])c([N+](=O)[O-])c1Br,401.7465756163001,triarylboranes,,,6.573699385089142
Cc1c(Br)cc(B(c2cc(Br)c(C)c(Br)c2)c2cc(Br)c(C)c(Br)c2)cc1Br,413.39040645211935,triarylboranes,,,3.827335846900153
Cc1c(C#N)c(C#N)c(B(c2c(C#N)c(C#N)c(C)c(C#N)c2C#N)c2c(C#N)c(C#N)c(C)c(C#N)c2C#N)c(C#N)c1C#N,582.230837021023,triarylboranes,,,7.859674258385604
Cc1c(C#N)c(C)c(B(c2c(C)c(C#N)c(C)c(C#N)c2C)c2c(C)c(C#N)c(C)c(C#N)c2C)c(C)c1C#N,454.9440143350512,triarylboranes,,,5.109329841468608
Cc1c(C(C)(C)C)c(F)c(B(c2c(F)c(C(C)(C)C)c(C)c(C(C)(C)C)c2F)c2c(F)c(C(C)(C)C)c(C)c(C(C)(C)C)c2F)c(F)c1C(C)(C)C,357.8237426131964,triarylboranes,,,2.723935037969529
Cc1c(C(F)(F)F)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C(F)(F)F)c2c(C(F)(F)F)c(C(F)(F)F)c(C)c(C(F)(F)F)c2C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,426.7994135841727,triarylboranes,,,4.783130850129723
